ned_number,ned_details_link,owner,street,city,county,state,zip,subdivision,balance_due,auction_date,status,ned_file_date,address
0167-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl04$linkBtn','')",Scott Duggan and Jami Duggan,17819 East Gunnison Place,,arapahoe,CO,80017,AURORA HIGHLANDS,"$218,838.55",6/24/2026,NED Recorded,,
0166-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl05$linkBtn','')","Veronica Louisa Lien, Christopher Scott Lien",6019 S Broadway,,arapahoe,CO,80121,BROADMOOR,"$270,919.16",6/24/2026,NED Recorded,,
0165-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl06$linkBtn','')",WILLIE TEACHEY AND DORINE TEACHEY,1122 S BAHAMA ST,,arapahoe,CO,80017-4429,KINGSBOROUGH,"$228,681.72",6/24/2026,Intent to Cure Filed,,
0164-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl07$linkBtn','')",Barbara A. Long AND Robert E. Long,2564 S Lima Way,,arapahoe,CO,80014,EASTRIDGE,"$324,228.74",6/24/2026,NED Recorded,,
0163-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl08$linkBtn','')",Joseph D Trinh,21026 E Greenwood Dr,,arapahoe,CO,80013-8955,CONSERVATORY,"$356,971.79",6/24/2026,NED Recorded,,
0161-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl09$linkBtn','')",Bradley Moncur,15361 E Louisiana Ave,,arapahoe,CO,80017,EASTWOOD TOWNHOMES,"$371,981.69",6/24/2026,NED Recorded,,
0160-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl10$linkBtn','')",Cynthia M. Martinez and Kerri G. Stiebig,6364 South Harvest Street,,arapahoe,CO,80016,Wheatlands,"$416,053.40",6/24/2026,NED Recorded,,
0159-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl11$linkBtn','')",TARRA LYNN RYERSON,3477 S CLAYTON BLVD,,arapahoe,CO,80113,CHERRY HILLS HEIGHTS,"$480,481.48",6/24/2026,NED Recorded,,
0158-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl12$linkBtn','')",Denise R Huckleberry,19490 E. Bails Place,,arapahoe,CO,80017,LEXINGTON EAST,"$198,693.24",6/24/2026,NED Recorded,,
0157-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl13$linkBtn','')",Roderick Winslow,19733 E. Union Drive,,arapahoe,CO,80015,FOX HILL,"$351,290.21",6/24/2026,NED Recorded,,
0156-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl14$linkBtn','')","ACABO, LLC",7285 S Titus Way,,arapahoe,CO,80016,SOUTHSHORE AT AURORA,"$653,000.00",6/24/2026,NED Recorded,,
0155-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl15$linkBtn','')",Ryan Christian Vasile Valente and Tamara Rodrigues Valente,1893 S Pitkin St Unit A,,arapahoe,CO,80017,Brittany Highlands Condominiums,"$223,723.42",6/24/2026,NED Recorded,,
0154-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl16$linkBtn','')",Lindsay P. Conley and Candace Conley,21098 E Jefferson Cir.,,arapahoe,CO,80013-7413,SADDLE ROCK,"$319,198.46",6/24/2026,Withdrawn,,
0153-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl17$linkBtn','')",Denise Blue,14212 E Hawaii Circle Unit D,,arapahoe,CO,80012,SAN FRANCISCO,"$190,641.34",6/24/2026,NED Recorded,,
0152-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl18$linkBtn','')",Cooper Property Group LLC,28 W Broadmoor Dr,,arapahoe,CO,80120,BROADMOOR,"$357,047.31",6/24/2026,NED Recorded,,
0151-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl19$linkBtn','')","JOHN RAMES, II",4256 S NAPLES WAY,,arapahoe,CO,80013-2944,MISSION VIEJO,"$470,674.36",6/24/2026,Withdrawn,,
0150-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl20$linkBtn','')",BENJAMIN BOYLE AND ANIKA DELINGER,13531 E EXPOSITION AVE,,arapahoe,CO,80012,AURORA HILLS,"$233,960.22",6/24/2026,NED Recorded,,
0149-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl21$linkBtn','')",Bianca Samantha Fruzynski and Andre Oliver Hylton,26732 E Byers Ave,,arapahoe,CO,80018,HARMONY,"$387,505.50",6/24/2026,NED Recorded,,
0148-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl22$linkBtn','')",Catherine Evans Dixon,13626 E Bates Ave Unit 108,,arapahoe,CO,80014,HEATHER GARDENS,"$158,915.83",6/10/2026,Withdrawn,,
0147-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl23$linkBtn','')",James Monares AND Marilyn Monares,4511 S Buckley Way,,arapahoe,CO,80015,SUMMER VALLEY,"$215,279.88",6/10/2026,NED Recorded,,
0146-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl24$linkBtn','')",Mariam Ohimai,18250 E Hampden Pl,,arapahoe,CO,80013,SUMMER VALLEY,"$601,156.16",6/10/2026,NED Recorded,,
0145-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl25$linkBtn','')",Lisa Gibson,16055 E Geddes Lane 127,,arapahoe,CO,80016,LANDING AT CHERRY CREEK CONDOS,"$96,109.77",6/10/2026,To be Withdrawn,,
0144-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl26$linkBtn','')",Greg Carr,736 Fulton Street,,arapahoe,CO,80010,GAMBLE ADDITION,"$191,983.63",6/10/2026,NED Recorded,,
0143-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl02$linkBtn','')",Donna E Ehart,9177 E Tufts Place,,arapahoe,CO,80111,CHERRY CREEK VILLAGE,"$331,525.24",6/10/2026,NED Recorded,,
0142-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl03$linkBtn','')",Isamar M Corrdero Santillano AND Martin Gonzalez Reyna,4055 S Pitkin Way,,arapahoe,CO,80013,SUMMER VALLEY,"$431,126.46",6/10/2026,NED Recorded,,
0141-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl04$linkBtn','')",KEISHA MOSLEY,15917 E 13TH AVE,,arapahoe,CO,80011-7289,LEISURE LANDING,"$138,383.45",6/10/2026,NED Recorded,,
0140-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl05$linkBtn','')",Lasha Abashidze and Tamar Koberidze,22843 E Briarwood Pl,,arapahoe,CO,80016,SADDLE ROCK EAST,"$438,149.91",6/10/2026,NED Recorded,,
0139-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl06$linkBtn','')",Donneca Maxwell,920 S Granby Way,,arapahoe,CO,80012,GREENBROOK,"$292,510.34",6/10/2026,NED Recorded,,
0138-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl07$linkBtn','')",BRENDA ELAINE SCHAFER,3011 WEST LONG COURT UNIT A,,arapahoe,CO,80120,SOUTHPARK,"$67,085.73",6/10/2026,NED Recorded,,
0137-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl08$linkBtn','')",Swaniqueka Jarrett,1204 S Zeno Way Unit D,,arapahoe,CO,80017,QUAIL RUN,"$243,658.58",6/10/2026,NED Recorded,,
0136-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl09$linkBtn','')",Kristi N Melchior,1927 S Oakland Way,,arapahoe,CO,80014,COUNTRY GREEN,"$350,861.65",6/10/2026,NED Recorded,,
0135-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl10$linkBtn','')",James A. Altman and Joy M. Altman,4790 S Perth Street,,arapahoe,CO,80015,COPPERLEAF,"$327,655.99",6/10/2026,NED Recorded,,
0134-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl11$linkBtn','')",Chance Christian Enriquez,4310 S Andes WAY,,arapahoe,CO,80015-2832,LAKEPOINTE CONDOMINIUMS,"$176,019.88",6/10/2026,NED Recorded,,
0133-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl12$linkBtn','')",Maria Teresa Vega-Soto AND Rigoberto Vega-Soto,16792 E 8th Ave,,arapahoe,CO,80011,APACHE MESA,"$291,260.89",6/10/2026,Intent to Cure Filed,,
0132-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl13$linkBtn','')",Carolyn Keas,13084 East Alaska Place,,arapahoe,CO,80012,AURORA HILLS,"$283,458.40",6/10/2026,NED Recorded,,
0131-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl14$linkBtn','')",Adrian Martinez,14439 E 1st Dr Apartment C05,,arapahoe,CO,80011,CHERRY GROVE EAST CONDOMINIUMS,"$207,598.22",6/10/2026,NED Recorded,,
0130-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl15$linkBtn','')",Michelle Falcon,4015 South Odessa Street,,arapahoe,CO,80013,SADDLE ROCK HIGHLANDS,"$556,296.31",6/10/2026,NED Recorded,,
0129-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl16$linkBtn','')",CLAUDIA Y ROQUE VILLALVA,264 TUCSON ST,,arapahoe,CO,80011,,"$54,400.41",6/10/2026,Withdrawn,,
0128-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl17$linkBtn','')",Robert Nixon,8707 E Florida Ave 713,,arapahoe,CO,80247,,"$200,290.29",6/10/2026,NED Recorded,,
0127-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl18$linkBtn','')",Freddy Andrew Lacunza AND Yazmine Arianna Lacunza,2508 S Ouray Way,,arapahoe,CO,80013,KINGSBOROUGH,"$398,274.11",6/10/2026,NED Recorded,,
0126-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl19$linkBtn','')",Laura Coutu,18844 E Cornell Ave,,arapahoe,CO,80013,SEVEN LAKES,"$356,732.48",6/10/2026,NED Recorded,,
0125-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl20$linkBtn','')",Doris Achamfour,14331 E Tennessee Ave Unit 201,,arapahoe,CO,80012,LIV CITY CENTER CONDOMINIUMS,"$315,609.65",6/10/2026,NED Recorded,,
0124-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl21$linkBtn','')",Chrysta Calonder,17477 East Rice Circle F,,arapahoe,CO,80015,DISCOVERY AT QUINCY LAKE CONDOMINIUMS,"$209,785.07",6/10/2026,NED Recorded,,
0123-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl22$linkBtn','')",Aubre D Mckay AND Colby C Murray,26376 E Byers Place,,arapahoe,CO,80018-1752,ADONEA,"$324,576.90",6/10/2026,NED Recorded,,
0122-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl23$linkBtn','')",Anita Chanthasavath,6160 S Memphis Court,,arapahoe,CO,80016,PINEY CREEK VILLAGE,"$370,233.40",6/10/2026,NED Recorded,,
0121-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl24$linkBtn','')",Tsengel Erdenechimeg and Erdenechimeg Bataa and Khulgen Namkhainyam,"10070 East Carolina Drive, Unit 202",,arapahoe,CO,80247-1999,PINNACLE RANCH CONDOMINIUMS,"$246,586.00",6/10/2026,NED Recorded,,
0120-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl25$linkBtn','')",Arturo Junior Gonzalez,4066 S Atchison Way Unit 104,,arapahoe,CO,80014,PIER POINT VILLAGE 4,"$245,633.02",6/10/2026,NED Recorded,,
0119-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl26$linkBtn','')","5542 Cyclone Ventures LLC, A Colorado Limited Liability Company",4179 E Easter Avenue,,arapahoe,CO,80122,NOB HILL,"$591,184.00",6/10/2026,NED Recorded,,
0118-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl02$linkBtn','')",Moustafa Alidou,14892 E Kansas Pl,,arapahoe,CO,80012,NEVIN VILLAGE GREEN,"$287,925.70",6/10/2026,NED Recorded,,
0117-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl03$linkBtn','')","37 Inverness, LLC",37 Inverness Dr. E,,arapahoe,CO,80112,DR. JONES’ CONDOMINIUM,"$22,292,871.23",6/10/2026,NED Recorded,,
0116-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl04$linkBtn','')",AZLEE MILES,6255 South Ider Way,,arapahoe,CO,80016,WHEATLANDS,"$247,872.63",6/10/2026,NED Recorded,,
0115-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl05$linkBtn','')",Vivian Morgan,17869 E Hawaii Pl,,arapahoe,CO,80017-5309,AURORA HIGHLANDS,"$222,767.24",6/10/2026,Intent to Cure Filed,,
0114-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl06$linkBtn','')",Silvia Guzman Elizondo,841 S Oakland St,,arapahoe,CO,80012,QUEENSBOROUGH,"$406,447.71",6/10/2026,NED Recorded,,
0113-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl07$linkBtn','')",John Nou AND Thu Tai,19604 E Girard Avenue,,arapahoe,CO,80013,SEVEN HILLS,"$335,793.46",6/10/2026,NED Recorded,,
0112-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl08$linkBtn','')",Michael J. Curry,2534 S Laredo Ct,,arapahoe,CO,80013,KINGSBOROUGH,"$414,453.09",6/10/2026,NED Recorded,,
0111-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl09$linkBtn','')","ACABO, LLC",4105 S Laredo Way,,arapahoe,CO,80013,MISSION VIEJO,"$452,000.00",6/10/2026,NED Recorded,,
0110-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl10$linkBtn','')",Francis Teague,2184 S WACO ST,,arapahoe,CO,80013,DOVER,"$134,340.63",6/10/2026,Withdrawn,,
0109-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl11$linkBtn','')","Hayim 1300 Kingston LLC, a Colorado Limited Liability Company",1300 Kingston St,,arapahoe,CO,80010,AURORA HEIGHTS,"$629,513.32",6/10/2026,NED Recorded,,
0108-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl12$linkBtn','')",Mo B Aileobini,300 S 4th Court,,arapahoe,CO,80105,BIJOU CREEK,"$248,801.56",6/10/2026,Intent to Cure Filed,,
0107-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl13$linkBtn','')",Danny M Arnburg AND Tamara R Smith,1272 South Idalia Street,,arapahoe,CO,80017-4088,SUNSTONE NORTH,"$209,735.96",6/10/2026,NED Recorded,,
0106-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl14$linkBtn','')",Iwonka Davis,20339 E Powers Pl,,arapahoe,CO,80015-3669,,"$221,742.20",6/10/2026,NED Recorded,,
0105-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl15$linkBtn','')",Warren S. Rowell and Karen A. Rowell aka Karen Rowell,4219 S Andes Way,,arapahoe,CO,80013,HIGHPOINT,"$79,274.92",7/8/2026,Pending Continuance,,
0104-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl16$linkBtn','')",SCOTT RAND,5013 S Gold Bug Way,,arapahoe,CO,80016,TOLLGATE CROSSING,"$347,139.39",6/10/2026,NED Recorded,,
0103-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl17$linkBtn','')",Richard Potter AND Gwyndollynn Potter,6684 South Penrose Court,,arapahoe,CO,80121,BROADWAY ESTATES,"$535,919.94",6/10/2026,NED Recorded,,
0102-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl18$linkBtn','')",Richard McGee and Nicole Andrew,16422 E Phillips Dr,,arapahoe,CO,80112,SOUTHCREEK,"$167,827.16",6/10/2026,NED Recorded,,
0101-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl19$linkBtn','')","ACABO, LLC",3905 S Kirk Way,,arapahoe,CO,80013,SPRING CREEK MEADOWS,"$549,000.00",6/10/2026,NED Recorded,,
0100-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl20$linkBtn','')",Alan R Ortiz AND Concepcion Trujillo Beas,1465 S Haleyville Cir,,arapahoe,CO,80018,MURPHY CREEK,"$316,468.67",6/10/2026,NED Recorded,,
0099-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl21$linkBtn','')",Erik Hetrick a/k/a Erik Martin Hetrick,6428 S. Steele Street,,arapahoe,CO,80121,DREAM HOUSE ACRES,"$645,886.67",6/10/2026,NED Recorded,,
0098-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl22$linkBtn','')","Scott A. Teuber, Susan A. Teuber",706 W Easter Ave,,arapahoe,CO,80120,BEL-VUE HEIGHTS,"$130,767.27",6/3/2026,NED Recorded,,
0097-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl23$linkBtn','')",TAYLOR HUNTER,25584 EAST 5TH AVE,,arapahoe,CO,80018,TRADITIONS,"$434,072.57",6/3/2026,NED Recorded,,
0096-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl24$linkBtn','')",Marlow C Troupe,17866 E Carolina Pl,,arapahoe,CO,80017,AURORA HIGHLANDS,"$131,411.86",6/3/2026,Withdrawn,,
0095-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl25$linkBtn','')",Sabrina M. James,562 Lima St,,arapahoe,CO,80010-4624,Highland Park,"$123,123.47",6/3/2026,NED Recorded,,
0094-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl26$linkBtn','')",Kenneth A. Fifield,7244 S Houstoun Waring Cir,,arapahoe,CO,80120-3911,GOLDEN WEST PARK,"$490,922.53",6/3/2026,NED Recorded,,
0093-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl02$linkBtn','')","ACABO, LLC",21064 E Crestline Cir,,arapahoe,CO,80015,PARK VIEW TERRACE,"$594,000.00",6/3/2026,Withdrawn,,
0092-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl03$linkBtn','')",Danielle Gilbert and Peter Needham,11028 E. Mexico Avenue,,arapahoe,CO,80012,VILLAGE EAST,"$97,885.45",6/3/2026,NED Recorded,,
0091-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl04$linkBtn','')",Michael Maestas and Patricia Maestas,13645 E 13th Ave,,arapahoe,CO,80011,HOFFMAN TOWN,"$264,921.55",6/3/2026,NED Recorded,,
0090-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl05$linkBtn','')","CBBAK, LLC",1656 S Mobile St,,arapahoe,CO,80017,STONE RIDGE PARK,"$404,000.00",6/3/2026,NED Recorded,,
0089-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl06$linkBtn','')","Eugene Bruce Hockenberry, Jr.",23662 E Calhoun Ave,,arapahoe,CO,80016-4465,Forest Trace,"$636,844.35",6/3/2026,NED Recorded,,
0088-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl07$linkBtn','')",Eric E. Smith and Jill L. Smith,4735 S Pennsylvania St,,arapahoe,CO,80113,HARLEM,"$375,708.88",6/3/2026,NED Recorded,,
0087-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl08$linkBtn','')",JEAN A LUECK AND JEFF L LUECK,3066 S FOX STREET,,arapahoe,CO,80110,TAYLOR'S ADDITION,"$117,828.19",6/3/2026,NED Recorded,,
0086-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl09$linkBtn','')",OTAKAR DAVIS,3560 S NUCLA STREET,,arapahoe,CO,80013,MISSION VIEJO,"$444,685.85",6/3/2026,NED Recorded,,
0085-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl10$linkBtn','')",TERESA L WHITE AND MATTHEW A WHITE,16913 E BETHANY PL,,arapahoe,CO,80013,HUTCHINSON HEIGHTS,"$233,216.46",6/3/2026,Withdrawn,,
0084-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl11$linkBtn','')",Mary E Parsons,13160 E 7th Ave,,arapahoe,CO,80011,HOFFMAN TOWN,"$420,118.80",6/3/2026,NED Recorded,,
0083-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl12$linkBtn','')",Ross Pasquan,3314 S. Granby Street,,arapahoe,CO,80014,MEADOWOOD,"$220,194.21",6/3/2026,NED Recorded,,
0082-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl13$linkBtn','')",Consuelo Garcia,1654 S Quintero Way,,arapahoe,CO,80017,AURORA HIGHLANDS,"$250,234.83",6/3/2026,NED Recorded,,
0081-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl14$linkBtn','')",Aatif Khalil,1306 S PARKER ROAD CONDO 397,,arapahoe,CO,80231,CLUB VALENCIA CONDOMINIUMS,"$105,942.35",6/3/2026,NED Recorded,,
0080-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl15$linkBtn','')",Tammy Fairchild,17230 E Arizona Pl,,arapahoe,CO,80017-4218,SOMERSET VILLAGE,"$385,776.76",6/3/2026,To be Withdrawn,,
0079-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl16$linkBtn','')",Alejandro Gutierrez,15953 E Arkansas Place,,arapahoe,CO,80017,BROOKVALE,"$386,553.09",5/20/2026,NED Recorded,,
0078-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl17$linkBtn','')",Angela Kirkpatrick,17609 E. Utah Place,,arapahoe,CO,80017,AURORA HIGHLANDS,"$266,653.72",5/20/2026,NED Recorded,,
0077-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl18$linkBtn','')",Kevin Rodriguez AND Patrick Schaffer,14434 East Colorado Drive Unit 201,,arapahoe,CO,80012,BRANDYCHASE EAST,"$255,414.74",5/20/2026,NED Recorded,,
0076-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl19$linkBtn','')",Colleen D Brogan,27085 E Bayaud Avenue,,arapahoe,CO,80018,HARMONY,"$271,663.06",5/20/2026,Withdrawn,,
0075-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl20$linkBtn','')",Yuliya Kaplan,1337 S BEELER ST,,arapahoe,CO,80247,,"$219,751.21",5/20/2026,NED Recorded,,
0074-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl21$linkBtn','')","William Howard Frugia, Edith Annette Frugia",13281 E Asbury Dr Apt 202,,arapahoe,CO,80014,BRANDYCHASE CONDOMINIUMS,"$153,044.18",5/20/2026,NED Recorded,,
0073-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl22$linkBtn','')",Dennis Healy,1971 East Kettle Avenue,,arapahoe,CO,80122,CHERRYWOOD VILLAGE,"$174,729.25",5/20/2026,Intent to Cure Filed,,
0072-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl23$linkBtn','')",CALIE REARDON,906 IOLA STREET,,arapahoe,CO,80010,HAVANA PARK,"$95,420.99",5/20/2026,Withdrawn,,
0071-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl24$linkBtn','')",SHAWNEE ERMINDA JACKSON AND MALCOLM ZAKOTO JACKSON,11778 E CANAL DR,,arapahoe,CO,80011,LYN MEADOWS,"$247,294.85",5/20/2026,NED Recorded,,
0070-2026,"javascript:__doPostBack('ctl00$ctl00$MainContent$CustomContentPlaceHolder$gvSearchResults$ctl25$linkBtn','')",YEON SZYMANSKI,4280 S ALTON PLACE,,arapahoe,CO,80111,CHERRY CREEK VILLAGE,"$345,068.87",5/20/2026,NED Recorded,,
